WigleWifi-1.4,appRelease=2.25,model=MotoG3,release=6.0,device=osprey_u2,display=MPIS24.65-25.1-19,board=msm8916,brand=motorola,,,
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-73,?,?,0,0.117557130753994,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-72,?,?,0,0.117557130753994,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-75,?,?,0,0.117557130753994,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-76,?,?,0,0.117557130753994,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-56,?,?,0,0.117557130753994,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-67,?,?,0,0.117557130753994,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-67,?,?,0,0.117557130753994,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-67,?,?,0,0.117557130753994,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-66,?,?,0,0.117557130753994,WIFI
f0:b0:52:3e:ce:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-77,?,?,0,0.117557130753994,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-51,?,?,0,0.117557130753994,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-68,?,?,0,0.117557130753994,WIFI
f0:b0:52:3e:d8:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-77,?,?,0,0.117557130753994,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-69,?,?,0,0.117557130753994,WIFI
f0:b0:52:3e:c8:58,Ariel_University,[ESS],1970-01-01 02:00:00,1,-70,?,?,0,0.117557130753994,WIFI
ec:8c:a2:26:d2:c8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-82,?,?,0,0.117557130753994,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-61,?,?,0,0.117557130753994,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-67,?,?,0,0.117557130753994,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-69,?,?,0,0.117557130753994,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-68,?,?,0,0.117557130753994,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],2017-10-31 12:48:58,1,-49,32.10514158,35.20672694,663,40,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],2017-10-31 12:48:58,1,-61,32.10514158,35.20672694,663,40,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],2017-10-31 12:48:58,11,-64,32.10514158,35.20672694,663,40,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],2017-10-31 12:48:58,11,-71,32.10514158,35.20672694,663,40,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],2017-10-31 12:48:58,11,-68,32.10514158,35.20672694,663,40,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],2017-10-31 12:48:58,6,-66,32.10514158,35.20672694,663,40,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],2017-10-31 12:48:58,1,-75,32.10514158,35.20672694,663,40,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],2017-10-31 12:48:58,11,-71,32.10514158,35.20672694,663,40,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],2017-10-31 12:48:58,6,-69,32.10514158,35.20672694,663,40,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],2017-10-31 12:48:58,1,-72,32.10514158,35.20672694,663,40,WIFI
f0:b0:52:3e:c8:58,Ariel_University,[ESS],2017-10-31 12:48:58,1,-80,32.10514158,35.20672694,663,40,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],2017-10-31 12:49:01,1,-70,32.10514157,35.20672694,663,36,WIFI
f0:b0:52:3e:c8:58,Ariel_University,[ESS],2017-10-31 12:49:10,1,-72,32.10514139,35.20672694,663,28,WIFI
f0:b0:52:3e:d8:e8,Ariel_University,[ESS],2017-10-31 12:49:13,6,-78,32.10514124,35.20672696,663,26,WIFI
f0:b0:52:3e:d8:98,Ariel_University,[ESS],2017-10-31 12:49:13,11,-85,32.10514124,35.20672696,663,26,WIFI
ec:8c:a2:26:d2:c8,Ariel_University,[ESS],2017-10-31 12:49:13,11,-86,32.10514124,35.20672696,663,26,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],2017-10-31 12:49:16,11,-65,32.10514119,35.20672695,663,25,WIFI
f0:b0:52:3e:ca:d8,Ariel_University,[ESS],2017-10-31 12:49:16,6,-82,32.10514119,35.20672695,663,25,WIFI
f0:b0:52:3e:c8:e8,Ariel_University,[ESS],2017-10-31 12:49:16,6,-83,32.10514119,35.20672695,663,25,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],2017-10-31 12:49:22,1,-67,32.10514109,35.20672694,663,26,WIFI
f0:b0:52:3e:ce:38,Ariel_University,[ESS],2017-10-31 12:49:22,11,-84,32.10514109,35.20672694,663,26,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],2017-10-31 12:49:31,11,-63,32.10514105,35.20672694,663,31,WIFI
ec:8c:a2:26:d2:c8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-76,32.10522245,35.2067361160001,0,0.306344300508499,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-63,32.1052220375,35.2067360695001,0,0.306344300508499,WIFI
f0:b0:52:3e:d8:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-80,32.105221625,35.2067360230001,0,0.306344300508499,WIFI
f0:b0:52:3e:ce:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-76,32.105221625,35.2067360230001,0,0.306344300508499,WIFI
f0:b0:52:3e:d8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-71,32.1051747375,35.2067307375001,0,0.306344300508499,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],2017-10-31 13:04:21,11,-67,32.10504963,35.20648174,586,136,WIFI
f0:b0:52:3e:d8:e8,Ariel_University,[ESS],2017-10-31 13:04:21,6,-78,32.10504963,35.20648174,586,136,WIFI
f0:b0:52:3e:d8:e8,Ariel_University,[ESS],2017-10-31 13:05:15,6,-70,32.10513907,35.20672497,663,53,WIFI
f0:b0:52:3e:ca:d8,Ariel_University,[ESS],2017-10-31 13:05:15,6,-77,32.10513907,35.20672497,663,53,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-65,32.1051400278947,35.2067283626316,0,0.0348462499678135,WIFI
2e:ac:4c:8a:61:6a,DIRECT-QASNIR-PCmsIO,[WPA2-PSK-CCMP][WPS][ESS][P2P],1970-01-01 02:00:00,11,-80,32.1051397121053,35.2067272573684,0,0.0348462499678135,WIFI
f0:b0:52:3e:c8:e8,Ariel_University,[ESS],2017-10-31 13:13:26,6,-77,32.10513776,35.20672441,663,61,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],2017-10-31 14:03:04,1,-68,32.10504247,35.20648942,698,28,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],2017-10-31 14:03:04,1,-77,32.10504247,35.20648942,698,28,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],2017-10-31 14:03:04,11,-75,32.10504247,35.20648942,698,28,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],2017-10-31 14:03:04,1,-74,32.10504247,35.20648942,698,28,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],2017-10-31 14:03:04,1,-74,32.10504247,35.20648942,698,28,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],2017-10-31 14:03:04,11,-74,32.10504247,35.20648942,698,28,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],2017-10-31 14:03:04,6,-77,32.10504247,35.20648942,698,28,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],2017-10-31 14:03:04,11,-76,32.10504247,35.20648942,698,28,WIFI
f0:b0:52:3e:ce:38,Ariel_University,[ESS],2017-10-31 14:03:04,11,-84,32.10504247,35.20648942,698,28,WIFI
42501_10072_470807,012 Mobile,HSDPA;il,2017-10-31 14:03:04,0,-101,32.10504247,35.20648942,698,28,GSM
46:85:00:3c:61:62,DIRECT-BcELDARYOSEF-PCmsPA,[WPA2-PSK-CCMP][WPS][ESS][P2P],1970-01-01 02:00:00,6,-85,32.1157843899999,35.2326870280003,0,24.681827545166,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-64,32.10689719,35.211012748,0,24.681827545166,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-76,32.10689719,35.211012748,0,24.681827545166,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-75,32.10689719,35.211012748,0,24.681827545166,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.10689719,35.211012748,0,24.681827545166,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-74,32.10689719,35.211012748,0,24.681827545166,WIFI
f0:b0:52:3e:c8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-79,32.10689719,35.211012748,0,24.681827545166,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-64,32.10680059,35.210777158,0,24.681827545166,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-75,32.10680059,35.210777158,0,24.681827545166,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.10680059,35.210777158,0,24.681827545166,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-73,32.10680059,35.210777158,0,24.681827545166,WIFI
f0:b0:52:3e:c8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-79,32.10680059,35.210777158,0,24.681827545166,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-70,32.10680059,35.210777158,0,24.681827545166,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-74,32.10680059,35.210777158,0,24.681827545166,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-64,32.10670399,35.210541568,0,24.681827545166,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-75,32.10670399,35.210541568,0,24.681827545166,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-75,32.10670399,35.210541568,0,24.681827545166,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-74,32.10670399,35.210541568,0,24.681827545166,WIFI
f0:b0:52:3e:c8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-75,32.10670399,35.210541568,0,24.681827545166,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-70,32.10670399,35.210541568,0,24.681827545166,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-74,32.10670399,35.210541568,0,24.681827545166,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-69,32.10670399,35.210541568,0,24.681827545166,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-64,32.10660256,35.2102941985,0,24.681827545166,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-77,32.10660256,35.2102941985,0,24.681827545166,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-75,32.10660256,35.2102941985,0,24.681827545166,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-74,32.10660256,35.2102941985,0,24.681827545166,WIFI
f0:b0:52:3e:c8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-74,32.10660256,35.2102941985,0,24.681827545166,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-71,32.10660256,35.2102941985,0,24.681827545166,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-72,32.10660256,35.2102941985,0,24.681827545166,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-72,32.10660256,35.2102941985,0,24.681827545166,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-72,32.10660256,35.2102941985,0,24.681827545166,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-74,32.10660256,35.2102941985,0,24.681827545166,WIFI
f0:b0:52:3e:ce:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-83,32.10660256,35.2102941985,0,24.681827545166,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-64,32.10650596,35.2100586085,0,24.681827545166,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-75,32.10650596,35.2100586085,0,24.681827545166,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-71,32.10650596,35.2100586085,0,24.681827545166,WIFI
f0:b0:52:3e:c8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-77,32.10650596,35.2100586085,0,24.681827545166,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-72,32.10650596,35.2100586085,0,24.681827545166,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-72,32.10650596,35.2100586085,0,24.681827545166,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-72,32.10650596,35.2100586085,0,24.681827545166,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-72,32.10650596,35.2100586085,0,24.681827545166,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-74,32.10650596,35.2100586085,0,24.681827545166,WIFI
f0:b0:52:3e:ce:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-83,32.10650596,35.2100586085,0,24.681827545166,WIFI
ec:8c:a2:26:d2:c8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-86,32.10650596,35.2100586085,0,24.681827545166,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-64,32.10640936,35.2098230185,0,24.681827545166,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-77,32.10640936,35.2098230185,0,24.681827545166,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.10640936,35.2098230185,0,24.681827545166,WIFI
f0:b0:52:3e:c8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-71,32.10640936,35.2098230185,0,24.681827545166,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-72,32.10640936,35.2098230185,0,24.681827545166,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-71,32.10640936,35.2098230185,0,24.681827545166,WIFI
ec:8c:a2:26:d2:c8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-86,32.10640936,35.2098230185,0,24.681827545166,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-66,32.10640936,35.2098230185,0,24.681827545166,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-74,32.10640936,35.2098230185,0,24.681827545166,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-75,32.10640936,35.2098230185,0,24.681827545166,WIFI
f0:b0:52:3e:c8:58,Ariel_University,[ESS],1970-01-01 02:00:00,1,-78,32.10640936,35.2098230185,0,24.681827545166,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-64,32.10630793,35.209575649,0,24.681827545166,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-76,32.10630793,35.209575649,0,24.681827545166,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.10630793,35.209575649,0,24.681827545166,WIFI
f0:b0:52:3e:c8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-78,32.10630793,35.209575649,0,24.681827545166,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-73,32.10630793,35.209575649,0,24.681827545166,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-71,32.10630793,35.209575649,0,24.681827545166,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-64,32.10630793,35.209575649,0,24.681827545166,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-73,32.10630793,35.209575649,0,24.681827545166,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-75,32.10630793,35.209575649,0,24.681827545166,WIFI
f0:b0:52:3e:c8:58,Ariel_University,[ESS],1970-01-01 02:00:00,1,-75,32.10630793,35.209575649,0,24.681827545166,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-64,32.10621616,35.2093518385,0,24.681827545166,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-82,32.10621616,35.2093518385,0,24.681827545166,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.10621616,35.2093518385,0,24.681827545166,WIFI
f0:b0:52:3e:c8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-77,32.10621616,35.2093518385,0,24.681827545166,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-72,32.10621616,35.2093518385,0,24.681827545166,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-69,32.10621616,35.2093518385,0,24.681827545166,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-73,32.10621616,35.2093518385,0,24.681827545166,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-73,32.10621616,35.2093518385,0,24.681827545166,WIFI
f0:b0:52:3e:c8:58,Ariel_University,[ESS],1970-01-01 02:00:00,1,-79,32.10621616,35.2093518385,0,24.681827545166,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-81,32.10621616,35.2093518385,0,24.681827545166,WIFI
f0:b0:52:3e:d8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-83,32.10621616,35.2093518385,0,24.681827545166,WIFI
f0:b0:52:3e:ca:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-84,32.10621133,35.209340059,0,24.681827545166,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-64,32.1061099,35.2090926895,0,24.681827545166,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-82,32.1061099,35.2090926895,0,24.681827545166,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.1061099,35.2090926895,0,24.681827545166,WIFI
f0:b0:52:3e:c8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-77,32.1061099,35.2090926895,0,24.681827545166,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-72,32.1061099,35.2090926895,0,24.681827545166,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-69,32.1061099,35.2090926895,0,24.681827545166,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-73,32.1061099,35.2090926895,0,24.681827545166,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-68,32.1061099,35.2090926895,0,24.681827545166,WIFI
f0:b0:52:3e:c8:58,Ariel_University,[ESS],1970-01-01 02:00:00,1,-79,32.1061099,35.2090926895,0,24.681827545166,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-80,32.1061099,35.2090926895,0,24.681827545166,WIFI
f0:b0:52:3e:d8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-83,32.1061099,35.2090926895,0,24.681827545166,WIFI
f0:b0:52:3e:ca:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-84,32.1061099,35.2090926895,0,24.681827545166,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-64,32.1060133,35.2088570995,0,24.681827545166,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-76,32.1060133,35.2088570995,0,24.681827545166,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.1060133,35.2088570995,0,24.681827545166,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-71,32.1060133,35.2088570995,0,24.681827545166,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-69,32.1060133,35.2088570995,0,24.681827545166,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-73,32.1060133,35.2088570995,0,24.681827545166,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-71,32.1060133,35.2088570995,0,24.681827545166,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-80,32.1060133,35.2088570995,0,24.681827545166,WIFI
f0:b0:52:3e:ca:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-80,32.1060133,35.2088570995,0,24.681827545166,WIFI
f0:b0:52:3e:ce:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-82,32.1060133,35.2088570995,0,24.681827545166,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-64,32.1059167,35.2086215095,0,24.681827545166,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-76,32.1059167,35.2086215095,0,24.681827545166,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.1059167,35.2086215095,0,24.681827545166,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-73,32.1059167,35.2086215095,0,24.681827545166,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-73,32.1059167,35.2086215095,0,24.681827545166,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-72,32.1059167,35.2086215095,0,24.681827545166,WIFI
f0:b0:52:3e:ca:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-80,32.1059167,35.2086215095,0,24.681827545166,WIFI
f0:b0:52:3e:ce:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-84,32.1059167,35.2086215095,0,24.681827545166,WIFI
2e:ac:4c:8a:61:6a,DIRECT-QASNIR-PCmsIO,[WPA2-PSK-CCMP][WPS][ESS][P2P],1970-01-01 02:00:00,11,-87,32.1059167,35.2086215095,0,24.681827545166,WIFI
f0:b0:52:3e:c8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.1059167,35.2086215095,0,24.681827545166,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-64,32.1058201,35.2083859195,0,24.681827545166,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.1058201,35.2083859195,0,24.681827545166,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-73,32.1058201,35.2083859195,0,24.681827545166,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-76,32.1058201,35.2083859195,0,24.681827545166,WIFI
f0:b0:52:3e:ce:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-84,32.1058201,35.2083859195,0,24.681827545166,WIFI
2e:ac:4c:8a:61:6a,DIRECT-QASNIR-PCmsIO,[WPA2-PSK-CCMP][WPS][ESS][P2P],1970-01-01 02:00:00,11,-87,32.1058201,35.2083859195,0,24.681827545166,WIFI
f0:b0:52:3e:c8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.1058201,35.2083859195,0,24.681827545166,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-65,32.1058201,35.2083859195,0,24.681827545166,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-77,32.1058201,35.2083859195,0,24.681827545166,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-64,32.1057235,35.2081503295,0,24.681827545166,WIFI
f0:b0:52:3e:d3:78,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.1057235,35.2081503295,0,24.681827545166,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-70,32.1057235,35.2081503295,0,24.681827545166,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-76,32.1057235,35.2081503295,0,24.681827545166,WIFI
f0:b0:52:3e:c8:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-78,32.1057235,35.2081503295,0,24.681827545166,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-74,32.1057235,35.2081503295,0,24.681827545166,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-77,32.1057235,35.2081503295,0,24.681827545166,WIFI
f0:b0:52:3e:c8:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-72,32.1057235,35.2081503295,0,24.681827545166,WIFI
f0:b0:52:3e:c8:58,Ariel_University,[ESS],1970-01-01 02:00:00,1,-79,32.1057235,35.2081503295,0,24.681827545166,WIFI
f0:b0:52:3e:d6:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-87,32.1057235,35.2081503295,0,24.681827545166,WIFI
